Video Time,Commenter,Time,Comment,cleaned_comment,cluster
,Ataur Rahman,,উত্তরবজ্ঞ থেকে উপদেষ্টা পরিষদ করার জোর দাবী করছি । যদি তা করা হয় তাহলে রংপুরের বীর সন্তান শহীদ আবু সাঈদ এর আত্মা শান্তি পাবে ।,উত্তরবজ্ঞ থেকে উপদেষ্টা পরিষদ করার জোর দাবী করছি যদি তা করা হয় তাহলে রংপুরের বীর সন্তান শহীদ আবু সাঈদ এর আত্মা শান্তি পাবে,3
,Makshudul Islam Makshudul Islam,,সঠিক কথা,সঠিক কথা,2
,Md Jakir,,বেতন কমিশন দিতে হবে।,বেতন কমিশন দিতে হবে,2
,Md Babu,,নতুন পৃথিবী কি তোমার বাপ সৃষ্টি করবে?,নতুন পৃথিবী কি তোমার বাপ সৃষ্টি করবে,3
,Reza Karim,,ইলেকশন তারিখ ঘোষণা দিন।,ইলেকশন তারিখ ঘোষণা দিন,3
,Jason Abid,,এরা দেশ বেঁচে দিবে পাকিস্তানের কাছে,এরা দেশ বেঁচে দিবে পাকিস্তানের কাছে,3
,Tech official bd,,5 বছর পর নির্বাচন দেন,5 বছর পর নির্বাচন দেন,3
,Rezaul Karim আশা করি ভালো খেলবো।ও পয়েন্ট পাবো তিন,,জাতীয় পার্টি কে সরকারে দেখতে চাই,জাতীয় পার্টি কে সরকারে দেখতে চাই,0
,Shohag Sordar,,ফারুকীর পদত্যাগ চাই,ফারুকীর পদত্যাগ চাই,0
,Sadak Saffiullah,,ভোটের অধিকার ফেরত চায় বাংলাদেশ। ভয়ংকর ফ্যাসিষ্ট আওয়ামী মাফিয়া গ্যাং গ্রুপের ক্ষমা নেই।। বিএনপি মব জাষ্টিসের শিকার ফ্যাক্ট মুদ্রার এপিঠ ওপিঠ প্রচারনা ।।।,ভোটের অধিকার ফেরত চায় বাংলাদেশ ভয়ংকর ফ্যাসিষ্ট আওয়ামী মাফিয়া গ্যাং গ্রুপের ক্ষমা নেই বিএনপি মব জাষ্টিসের শিকার ফ্যাক্ট মুদ্রার এপিঠ ওপিঠ প্রচারনা,0
,Life Moment,,দ্রব্য মূল্যর দাম কমাতে হবে যে সরকার ই আসুক না কেন,দ্রব্য মূল্যর দাম কমাতে হবে যে সরকার ই আসুক না কেন,3
,Samsul Hoque,,নেতার বদলের ছেয়ে নিতির বদল দরকার,নেতার বদলের ছেয়ে নিতির বদল দরকার,3
,Mr Green,,জয় বাংলা জয় বঙ্গবন্ধু,জয় বাংলা জয় বঙ্গবন্ধু,4
,Liton Debonath,,পাইন মারা সারা আলুর দাম চড়া,পাইন মারা সারা আলুর দাম চড়া,3
,Sohel Rana,,good idea,good idea,2
,Ismail Khan,,জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ,জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ জামাত শিবির জিন্দাবাদ,3
,Md Rafin,,pinaki Dada k opodesta koron,pinaki dada k opodesta koron,2
,Ashraful Islam Bappy,,thanks sir,thanks sir,2
,Rony Fear,,v,v,2
,Md Abdul Aual,,ইসলামী আন্দোলন জিন্দাবাদ,ইসলামী আন্দোলন জিন্দাবাদ,3
,so hiota TV,,ফারুকিকেঅবসারন করুন,ফারুকিকেঅবসারন করুন,0
,Musa Ahmed,,হাত পাখা।,হাত পাখা,1
,Arif Islam,,আমাদের মোড়লগঞ্জ বাগেরহাটের রাস্তাঘাট অনেক খারাপ ওইদিকে খেয়াল রাখেন,আমাদের মোড়লগঞ্জ বাগেরহাটের রাস্তাঘাট অনেক খারাপ ওইদিকে খেয়াল রাখেন,3
,G Mimi,,আইনে শাসন প্রতিষ্ঠার জন্য অপেক্ষা করতেছি,আইনে শাসন প্রতিষ্ঠার জন্য অপেক্ষা করতেছি,2
,Md. ibrahim,,ফারুকী নাকি পদত্যাগ করল এটা সত্যি নাকি?,ফারুকী নাকি পদত্যাগ করল এটা সত্যি নাকি,0
,Maha Akther,,আমরা দ্রুত নির্বাচন চাই কারণ আমরা অনেক ক্ষুধার্ত,আমরা দ্রুত নির্বাচন চাই কারণ আমরা অনেক ক্ষুধার্ত,0
,Ekram Serniabat,,সংস্কার লাগবেনা নির্বাচনদেন,সংস্কার লাগবেনা নির্বাচনদেন,3
,Atik Ahmed,,কুওালীগ যেন বাংলাদেশে দাড়াতে না পারে সেই ব্যাবস্তা করুন৷ বিডিআর এর ঘটনা টা গুরুত্ব সহকারে দেখুন৷,কুওালীগ যেন বাংলাদেশে দাড়াতে না পারে সেই ব্যাবস্তা করুন৷ বিডিআর এর ঘটনা টা গুরুত্ব সহকারে দেখুন৷,3
,Alamin Vlogs 6.9,,আসিফ মাহতাব কে উপদেষ্টা হিসাবে দেখতে চাই,আসিফ মাহতাব কে উপদেষ্টা হিসাবে দেখতে চাই,0
